0.590619  -5.19702
0.593761  -5.20457
0.596903  -5.21205
0.600044  -5.21949
0.603186  -5.22687
0.606327  -5.2342
0.609469  -5.24147
0.612611  -5.24869
0.615752  -5.25586
0.618894  -5.26298
0.622035  -5.27004
0.625177  -5.27704
0.628319  -5.284
0.63146  -5.2909
0.634602  -5.29774
0.637743  -5.30453
0.640885  -5.31127
0.644026  -5.31795
0.647168  -5.32458
0.65031  -5.33116
0.653451  -5.33768
0.656593  -5.34414
0.659734  -5.35055
0.662876  -5.35691
0.666018  -5.36321
0.669159  -5.36946
0.672301  -5.37565
0.675442  -5.38178
0.678584  -5.38787
0.681726  -5.39389
0.684867  -5.39987
0.688009  -5.40578
0.69115  -5.41164
0.694292  -5.41745
0.697434  -5.4232
0.700575  -5.4289
0.703717  -5.43454
0.706858  -5.44012
0.71  -5.44565
0.713142  -5.45113
0.716283  -5.45655
0.719425  -5.46191
0.722566  -5.46721
0.725708  -5.47247
0.728849  -5.47766
0.731991  -5.4828
0.735133  -5.48788
0.738274  -5.49291
0.741416  -5.49788
0.744557  -5.5028
0.747699  -5.50765
0.750841  -5.51246
0.753982  -5.5172
0.757124  -5.52189
0.760265  -5.52653
0.763407  -5.5311
0.766549  -5.53562
0.76969  -5.54009
0.772832  -5.54449
0.775973  -5.54884
0.779115  -5.55314
0.782257  -5.55737
0.785398  -5.56155
0.78854  -5.56568
0.791681  -5.56974
0.794823  -5.57375
0.797965  -5.57771
0.801106  -5.5816
0.804248  -5.58544
0.807389  -5.58922
0.810531  -5.59294
0.813672  -5.59661
0.816814  -5.60022
0.819956  -5.60377
0.823097  -5.60727
0.826239  -5.61071
0.82938  -5.61409
0.832522  -5.61741
0.835664  -5.62067
0.838805  -5.62388
0.841947  -5.62703
0.845088  -5.63013
0.84823  -5.63316
0.851372  -5.63614
0.854513  -5.63906
0.857655  -5.64192
0.860796  -5.64472
0.863938  -5.64747
0.86708  -5.65016
0.870221  -5.65279
0.873363  -5.65536
0.876504  -5.65788
0.879646  -5.66033
0.882788  -5.66273
0.885929  -5.66508
0.889071  -5.66736
0.892212  -5.66958
0.895354  -5.67175
0.898495  -5.67386
0.901637  -5.67591
0.904779  -5.6779
0.90792  -5.67984
0.911062  -5.68171
0.914203  -5.68353
0.917345  -5.68529
0.920487  -5.68699
0.923628  -5.68863
0.92677  -5.69022
0.929911  -5.69174
0.933053  -5.69321
0.936195  -5.69462
0.939336  -5.69597
0.942478  -5.69726
0.945619  -5.6985
0.948761  -5.69967
0.951903  -5.70079
0.955044  -5.70185
0.958186  -5.70285
0.961327  -5.70379
0.964469  -5.70467
0.967611  -5.7055
0.970752  -5.70626
0.973894  -5.70697
0.977035  -5.70762
0.980177  -5.70821
0.983319  -5.70874
0.98646  -5.70921
0.989602  -5.70962
0.992743  -5.70998
0.995885  -5.71028
0.999026  -5.71051
1.00217  -5.71069
1.00531  -5.71081
1.00845  -5.71087
1.01159  -5.71088
1.01473  -5.71082
1.01788  -5.71071
1.02102  -5.71053
1.02416  -5.7103
1.0273  -5.71001
1.03044  -5.70966
1.03358  -5.70925
1.03673  -5.70878
1.03987  -5.70826
1.04301  -5.70767
1.04615  -5.70703
1.04929  -5.70633
1.05243  -5.70557
1.05558  -5.70475
1.05872  -5.70387
1.06186  -5.70293
1.065  -5.70193
1.06814  -5.70088
1.07128  -5.69976
1.07442  -5.69859
1.07757  -5.69736
1.08071  -5.69607
1.08385  -5.69472
1.08699  -5.69331
1.09013  -5.69185
1.09327  -5.69032
1.09642  -5.68874
1.09956  -5.68709
1.1027  -5.68539
1.10584  -5.68363
1.10898  -5.68181
1.11212  -5.67994
1.11527  -5.678
1.11841  -5.67601
1.12155  -5.67395
1.12469  -5.67184
1.12783  -5.66967
1.13097  -5.66744
1.13411  -5.66515
1.13726  -5.6628
1.1404  -5.6604
1.14354  -5.65794
1.14668  -5.65541
1.14982  -5.65283
1.15296  -5.65019
1.15611  -5.6475
1.15925  -5.64474
1.16239  -5.64193
1.16553  -5.63905
1.16867  -5.63612
1.17181  -5.63313
1.17496  -5.63008
1.1781  -5.62698
1.18124  -5.62381
1.18438  -5.62059
1.18752  -5.61731
1.19066  -5.61397
1.19381  -5.61057
1.19695  -5.60711
1.20009  -5.6036
1.20323  -5.60003
1.20637  -5.59639
1.20951  -5.59271
1.21265  -5.58896
1.2158  -5.58515
1.21894  -5.58129
1.22208  -5.57737
1.22522  -5.57339
1.22836  -5.56935
1.2315  -5.56526
1.23465  -5.56111
1.23779  -5.5569
1.24093  -5.55263
1.24407  -5.5483
1.24721  -5.54392
1.25035  -5.53948
1.2535  -5.53498
1.25664  -5.53042
1.25978  -5.52581
1.26292  -5.52114
1.26606  -5.51641
1.2692  -5.51162
1.27235  -5.50678
1.27549  -5.50187
1.27863  -5.49691
1.28177  -5.4919
1.28491  -5.48682
1.28805  -5.48169
1.29119  -5.47651
1.29434  -5.47126
1.29748  -5.46596
1.30062  -5.4606
1.30376  -5.45518
1.3069  -5.44971
1.31004  -5.44418
1.31319  -5.43859
1.31633  -5.43295
1.31947  -5.42725
1.32261  -5.42149
1.32575  -5.41567
1.32889  -5.4098
1.33204  -5.40387
1.33518  -5.39789
1.33832  -5.39185
1.34146  -5.38575
1.3446  -5.3796
1.34774  -5.37339
1.35088  -5.36712
1.35403  -5.3608
1.35717  -5.35442
1.36031  -5.34798
1.36345  -5.34149
1.36659  -5.33495
1.36973  -5.32834
1.37288  -5.32168
1.37602  -5.31497
1.37916  -5.3082
1.3823  -5.30137
1.38544  -5.29449
1.38858  -5.28755
1.39173  -5.28055
1.39487  -5.27351
1.39801  -5.2664
1.40115  -5.25924
1.40429  -5.25202
1.40743  -5.24475
1.41058  -5.23743
1.41372  -5.23005
1.41686  -5.22261
1.42  -5.21512
1.42314  -5.20757
1.42628  -5.19997
1.42942  -5.19231
1.43257  -5.1846
1.43571  -5.17683
1.43885  -5.16901
1.44199  -5.16114
1.44513  -5.15321
1.44827  -5.14522
1.45142  -5.13719
1.45456  -5.12909
1.4577  -5.12094
1.46084  -5.11274
1.46398  -5.10449
1.46712  -5.09618
1.47027  -5.08781
1.47341  -5.0794
1.47655  -5.07092
1.47969  -5.0624
1.48283  -5.05382
1.48597  -5.04519
1.48911  -5.0365
1.49226  -5.02776
1.4954  -5.01897
1.49854  -5.01012
1.50168  -5.00122
1.50482  -4.99227
1.50796  -4.98326
1.51111  -4.9742
1.51425  -4.96509
1.51739  -4.95592
1.52053  -4.94671
1.52367  -4.93743
1.52681  -4.92811
1.52996  -4.91874
1.5331  -4.90931
1.53624  -4.89983
1.53938  -4.89029
1.54252  -4.88071
1.54566  -4.87107
1.54881  -4.86138
1.55195  -4.85164
1.55509  -4.84185
1.55823  -4.832
1.56137  -4.8221
1.56451  -4.81215
1.56765  -4.80215
1.5708  -4.7921
1.57394  -4.782
1.57708  -4.77184
1.58022  -4.76164
1.58336  -4.75138
1.5865  -4.74107
1.58965  -4.73071
1.59279  -4.7203
1.59593  -4.70984
1.59907  -4.69933
1.60221  -4.68877
1.60535  -4.67816
1.6085  -4.6675
1.61164  -4.65678
1.61478  -4.64602
1.61792  -4.63521
1.62106  -4.62434
1.6242  -4.61343
1.62734  -4.60246
1.63049  -4.59145
1.63363  -4.58039
1.63677  -4.56928
1.63991  -4.55811
1.64305  -4.5469
1.64619  -4.53564
1.64934  -4.52433
1.65248  -4.51297
1.65562  -4.50157
1.65876  -4.49011
1.6619  -4.4786
1.66504  -4.46705
1.66819  -4.45545
1.67133  -4.44379
1.67447  -4.43209
1.67761  -4.42035
1.68075  -4.40855
1.68389  -4.39671
1.68704  -4.38481
1.69018  -4.37287
1.69332  -4.36089
1.69646  -4.34885
1.6996  -4.33677
1.70274  -4.32464
1.70588  -4.31246
1.70903  -4.30023
1.71217  -4.28796
1.71531  -4.27564
1.71845  -4.26327
1.72159  -4.25086
1.72473  -4.2384
1.72788  -4.22589
1.73102  -4.21334
1.73416  -4.20074
1.7373  -4.18809
1.74044  -4.1754
1.74358  -4.16266
1.74673  -4.14988
1.74987  -4.13705
1.75301  -4.12417
1.75615  -4.11125
1.75929  -4.09829
1.76243  -4.08527
1.76558  -4.07222
1.76872  -4.05911
1.77186  -4.04596
1.775  -4.03277
1.77814  -4.01953
1.78128  -4.00625
1.78442  -3.99293
1.78757  -3.97955
1.79071  -3.96614
1.79385  -3.95268
1.79699  -3.93917
1.80013  -3.92563
1.80327  -3.91203
1.80642  -3.8984
1.80956  -3.88472
1.8127  -3.87099
1.81584  -3.85723
1.81898  -3.84342
1.82212  -3.82956
1.82527  -3.81567
1.82841  -3.80173
1.83155  -3.78775
1.83469  -3.77372
1.83783  -3.75966
1.84097  -3.74555
1.84411  -3.73139
1.84726  -3.7172
1.8504  -3.70296
1.85354  -3.68868
1.85668  -3.67436
1.85982  -3.66
1.86296  -3.6456
1.86611  -3.63115
1.86925  -3.61667
1.87239  -3.60214
1.87553  -3.58757
1.87867  -3.57296
1.88181  -3.55831
1.88496  -3.54362
1.8881  -3.52889
1.89124  -3.51412
1.89438  -3.4993
1.89752  -3.48445
1.90066  -3.46956
1.90381  -3.45462
1.90695  -3.43965
1.91009  -3.42464
1.91323  -3.40959
1.91637  -3.3945
1.91951  -3.37937
1.92265  -3.3642
1.9258  -3.34899
1.92894  -3.33374
1.93208  -3.31845
1.93522  -3.30313
1.93836  -3.28776
1.9415  -3.27236
1.94465  -3.25692
1.94779  -3.24144
1.95093  -3.22593
1.95407  -3.21037
1.95721  -3.19478
1.96035  -3.17915
1.9635  -3.16348
1.96664  -3.14778
1.96978  -3.13204
1.97292  -3.11626
1.97606  -3.10044
1.9792  -3.08459
1.98234  -3.0687
1.98549  -3.05278
1.98863  -3.03682
1.99177  -3.02082
1.99491  -3.00478
1.99805  -2.98871
2.00119  -2.97261
2.00434  -2.95647
2.00748  -2.94029
2.01062  -2.92408
2.01376  -2.90783
2.0169  -2.89155
2.02004  -2.87523
2.02319  -2.85888
2.02633  -2.84249
2.02947  -2.82607
2.03261  -2.80962
2.03575  -2.79313
2.03889  -2.7766
2.04204  -2.76004
2.04518  -2.74345
2.04832  -2.72683
2.05146  -2.71017
2.0546  -2.69347
2.05774  -2.67675
2.06088  -2.65999
2.06403  -2.6432
2.06717  -2.62637
2.07031  -2.60952
2.07345  -2.59263
2.07659  -2.5757
2.07973  -2.55875
2.08288  -2.54176
2.08602  -2.52475
2.08916  -2.5077
2.0923  -2.49061
2.09544  -2.4735
2.09858  -2.45636
2.10173  -2.43918
2.10487  -2.42197
2.10801  -2.40474
2.11115  -2.38747
2.11429  -2.37017
2.11743  -2.35284
2.12058  -2.33548
2.12372  -2.31809
2.12686  -2.30067
2.13  -2.28322
2.13314  -2.26574
2.13628  -2.24823
2.13942  -2.23069
2.14257  -2.21312
2.14571  -2.19553
2.14885  -2.1779
2.15199  -2.16025
2.15513  -2.14256
2.15827  -2.12485
2.16142  -2.10711
2.16456  -2.08934
2.1677  -2.07154
2.17084  -2.05372
2.17398  -2.03587
2.17712  -2.01799
2.18027  -2.00008
2.18341  -1.98215
2.18655  -1.96418
2.18969  -1.9462
2.19283  -1.92818
2.19597  -1.91014
2.19911  -1.89207
2.20226  -1.87397
2.2054  -1.85585
2.20854  -1.83771
2.21168  -1.81953
2.21482  -1.80133
2.21796  -1.78311
2.22111  -1.76486
2.22425  -1.74658
2.22739  -1.72828
2.23053  -1.70996
2.23367  -1.69161
2.23681  -1.67323
2.23996  -1.65483
2.2431  -1.63641
2.24624  -1.61796
2.24938  -1.59949
2.25252  -1.581
2.25566  -1.56248
2.25881  -1.54393
2.26195  -1.52537
2.26509  -1.50678
2.26823  -1.48816
2.27137  -1.46953
2.27451  -1.45087
2.27765  -1.43219
2.2808  -1.41349
2.28394  -1.39476
2.28708  -1.37601
2.29022  -1.35724
2.29336  -1.33845
2.2965  -1.31964
2.29965  -1.3008
2.30279  -1.28195
2.30593  -1.26307
2.30907  -1.24417
2.31221  -1.22525
2.31535  -1.20631
2.3185  -1.18735
2.32164  -1.16837
2.32478  -1.14937
2.32792  -1.13035
2.33106  -1.1113
2.3342  -1.09224
2.33734  -1.07316
2.34049  -1.05406
2.34363  -1.03494
2.34677  -1.01581
2.34991  -0.996648
2.35305  -0.977472
2.35619  -0.958278
2.35934  -0.939065
2.36248  -0.919833
2.36562  -0.900584
2.36876  -0.881316
2.3719  -0.862031
2.37504  -0.842728
2.37819  -0.823408
2.38133  -0.80407
2.38447  -0.784715
2.38761  -0.765343
2.39075  -0.745954
2.39389  -0.726549
2.39704  -0.707127
2.40018  -0.687688
2.40332  -0.668234
2.40646  -0.648763
2.4096  -0.629277
2.41274  -0.609775
2.41588  -0.590257
2.41903  -0.570724
2.42217  -0.551176
2.42531  -0.531612
2.42845  -0.512034
2.43159  -0.492441
2.43473  -0.472834
2.43788  -0.453212
2.44102  -0.433575
2.44416  -0.413925
2.4473  -0.394261
2.45044  -0.374583
2.45358  -0.354892
2.45673  -0.335187
2.45987  -0.315469
2.46301  -0.295737
2.46615  -0.275993
2.46929  -0.256236
2.47243  -0.236467
2.47558  -0.216685
2.47872  -0.19689
2.48186  -0.177084
2.485  -0.157266
2.48814  -0.137436
2.49128  -0.117594
2.49442  -0.0977405
2.49757  -0.077876
2.50071  -0.0580003
2.50385  -0.0381137
2.50699  -0.0182162
2.51013  0.00169189
2.51327  0.0216105
2.51642  0.0415394
2.51956  0.0614784
2.5227  0.0814274
2.52584  0.101386
2.52898  0.121355
2.53212  0.141333
2.53527  0.16132
2.53841  0.181317
2.54155  0.201322
2.54469  0.221337
2.54783  0.24136
2.55097  0.261391
2.55411  0.281431
2.55726  0.301479
2.5604  0.321536
2.56354  0.3416
2.56668  0.361671
2.56982  0.381751
2.57296  0.401837
2.57611  0.421931
2.57925  0.442032
2.58239  0.46214
2.58553  0.482254
2.58867  0.502375
2.59181  0.522503
2.59496  0.542637
2.5981  0.562776
2.60124  0.582922
2.60438  0.603074
2.60752  0.623231
2.61066  0.643393
2.61381  0.663561
2.61695  0.683734
2.62009  0.703911
2.62323  0.724094
2.62637  0.744281
2.62951  0.764472
2.63265  0.784668
2.6358  0.804868
2.63894  0.825072
2.64208  0.84528
2.64522  0.865491
2.64836  0.885706
2.6515  0.905924
2.65465  0.926145
2.65779  0.94637
2.66093  0.966597
2.66407  0.986827
2.66721  1.00706
2.67035  1.02729
2.6735  1.04753
2.67664  1.06777
2.67978  1.08801
2.68292  1.10825
2.68606  1.1285
2.6892  1.14874
2.69234  1.16899
2.69549  1.18924
2.69863  1.20948
2.70177  1.22973
2.70491  1.24998
2.70805  1.27023
2.71119  1.29048
2.71434  1.31073
2.71748  1.33098
2.72062  1.35124
2.72376  1.37149
2.7269  1.39173
2.73004  1.41198
2.73319  1.43223
2.73633  1.45248
2.73947  1.47272
2.74261  1.49297
2.74575  1.51321
2.74889  1.53345
2.75204  1.55369
2.75518  1.57393
2.75832  1.59416
2.76146  1.6144
2.7646  1.63463
2.76774  1.65486
2.77088  1.67508
2.77403  1.6953
2.77717  1.71552
2.78031  1.73574
2.78345  1.75595
2.78659  1.77616
2.78973  1.79637
2.79288  1.81657
2.79602  1.83676
2.79916  1.85696
2.8023  1.87715
2.80544  1.89733
2.80858  1.91751
2.81173  1.93769
2.81487  1.95786
2.81801  1.97802
2.82115  1.99818
2.82429  2.01834
2.82743  2.03849
2.83057  2.05863
2.83372  2.07877
2.83686  2.0989
2.84  2.11902
2.84314  2.13914
2.84628  2.15925
2.84942  2.17936
2.85257  2.19946
2.85571  2.21955
2.85885  2.23964
2.86199  2.25972
2.86513  2.27979
2.86827  2.29985
2.87142  2.3199
2.87456  2.33995
2.8777  2.35999
2.88084  2.38002
2.88398  2.40005
2.88712  2.42006
2.89027  2.44007
2.89341  2.46006
2.89655  2.48005
2.89969  2.50003
2.90283  2.52
2.90597  2.53996
2.90911  2.55991
2.91226  2.57986
2.9154  2.59979
2.91854  2.61971
2.92168  2.63962
2.92482  2.65952
2.92796  2.67942
2.93111  2.6993
2.93425  2.71917
2.93739  2.73903
2.94053  2.75888
2.94367  2.77871
2.94681  2.79854
2.94996  2.81835
2.9531  2.83816
2.95624  2.85795
2.95938  2.87773
2.96252  2.8975
2.96566  2.91725
2.96881  2.937
2.97195  2.95673
2.97509  2.97645
2.97823  2.99615
2.98137  3.01585
2.98451  3.03553
2.98765  3.0552
2.9908  3.07485
2.99394  3.09449
2.99708  3.11412
3.00022  3.13373
3.00336  3.15333
3.0065  3.17292
3.00965  3.19249
3.01279  3.21205
3.01593  3.23159
3.01907  3.25112
3.02221  3.27063
3.02535  3.29013
3.0285  3.30962
3.03164  3.32908
3.03478  3.34854
3.03792  3.36798
3.04106  3.3874
3.0442  3.40681
3.04734  3.4262
3.05049  3.44558
3.05363  3.46494
3.05677  3.48428
3.05991  3.50361
3.06305  3.52292
3.06619  3.54222
3.06934  3.56149
3.07248  3.58076
3.07562  3.6
3.07876  3.61923
3.0819  3.63844
3.08504  3.65763
3.08819  3.67681
3.09133  3.69597
3.09447  3.71511
3.09761  3.73423
3.10075  3.75333
3.10389  3.77242
3.10704  3.79149
3.11018  3.81054
3.11332  3.82957
3.11646  3.84858
3.1196  3.86758
3.12274  3.88655
3.12588  3.90551
3.12903  3.92445
3.13217  3.94336
3.13531  3.96226
3.13845  3.98114
3.14159  4
